Header Lines
Date	mSecs Since Epoch	Roll	Pitch	Heading	Roll rate	Pitch rate	Heading rate	Track	Speed over ground	Rudder Demand	MainSail Demand	Jib Demand	Latitude	Longitude
060914-103300.331 1409999580331	1.265768	-2.438319	-102.989891	-0.011131	0.253394	-0.729084	0.000000	0.000000	63.947311	0.000000	0.000000	0.000000	0.000000
060914-103300.351 1409999580351	1.265768	-2.438319	-102.989891	-0.011131	0.253394	-0.729084	0.000000	0.000000	63.947311	0.000000	0.000000	0.000000	0.000000
060914-103300.371 1409999580371	1.267422	-2.431751	-102.989288	0.180230	0.146180	0.122547	0.000000	0.000000	63.947311	0.000000	0.000000	0.000000	0.000000
060914-103300.391 1409999580391	1.267422	-2.431751	-102.989288	0.180230	0.146180	0.122547	0.000000	0.000000	64.033676	0.000000	0.000000	0.000000	0.000000
060914-103300.411 1409999580411	1.267395	-2.426363	-102.998795	-0.055522	0.276223	-0.289917	0.000000	0.000000	64.033676	0.000000	0.000000	0.000000	0.000000
060914-103300.431 1409999580431	1.267395	-2.426363	-102.998795	-0.055522	0.276223	-0.289917	0.000000	0.000000	63.973419	0.000000	0.000000	0.000000	0.000000
060914-103300.451 1409999580451	1.268421	-2.419987	-103.003029	0.261692	0.340608	-0.035213	0.000000	0.000000	63.973419	0.000000	0.000000	0.000000	0.000000
060914-103300.471 1409999580471	1.268421	-2.419987	-103.003029	0.261692	0.340608	-0.035213	0.000000	0.000000	63.973419	0.000000	0.000000	0.000000	0.000000
060914-103300.491 1409999580491	1.266340	-2.414467	-102.994347	-0.016555	0.398859	0.660896	0.000000	0.000000	63.982273	0.000000	0.000000	0.000000	0.000000
060914-103300.511 1409999580511	1.266340	-2.414467	-102.994347	-0.016555	0.398859	0.660896	0.000000	0.000000	63.982273	0.000000	0.000000	0.000000	0.000000
060914-103300.531 1409999580531	1.262620	-2.406877	-102.972130	-0.190206	0.263184	0.813007	0.000000	0.000000	64.137039	0.000000	0.000000	0.000000	0.000000
